text,text_clean,text_ents
"Sa [[chan]] d'aplikasyon pouvé fika séparé an dé branch, roun, di natir téyorik, ki ka konsèrné définisyon-an di konsèp ké modèl, ké ròt-a, di natir pratik, ki ka entérésé so kò o tèknik konkrèt di miz an òv.",Sa chan daplikasyon pouvé fika séparé an dé branch roun di natir téyorik ki ka konsèrné définisyonan di konsèp ké modèl ké ròta di natir pratik ki ka entérésé so kò o tèknik konkrèt di miz an òv,Sa chan daplikasyon pouvé fika séparé an dé branch roun di natir téyorik ki ka konsèrné définisyonan di konsèp ké modèl ké ròta di natir pratik ki ka entérésé so kò o tèknik konkrèt di miz an òv
"[[Antoine Laurent Lavoisier]], si-divan di ""[[Lavoisier]]"", né 26 out 1743 atè [[Pari]] é giyotiné 8 mè 1794 atè [[Pari]], sa roun chimis, filozòf é ékonomis fransé, souvan prézanté kou pè-a di chimi modèrn-an, ki ka dévlopé so kò à partir dé baz é dé nosyon ki li ka établi é di roun nouvèl ègzijans di présizyon ofèrt pa enstriman-yan ki li mété o pwen.",Antoine Laurent Lavoisier sidivan di Lavoisier né out atè Pari é giyotiné mè atè Pari sa roun chimis filozòf é ékonomis fransé souvan prézanté kou pèa di chimi modèrnan ki ka dévlopé so kò à partir dé baz é dé nosyon ki li ka établi é di roun nouvèl ègzijans di présizyon ofèrt pa enstrimanyan ki li mété o pwen,Antoine_Laurent_Lavoisier sidivan di Lavoisier né out atè Pari é giyotiné mè atè Pari sa roun chimis filozòf é ékonomis fransé souvan prézanté kou pèa di chimi modèrnan ki ka dévlopé so kò à partir dé baz é dé nosyon ki li ka établi é di roun nouvèl ègzijans di présizyon ofèrt pa enstrimanyan ki li mété o pwen
"I ka inogiré métòd syantifik-a, an menm tan éspérimantal é matématik, andan sa domenn ki, o kontrèr di mékanik-a, té ka sanblé divèt échapé di li.",I ka inogiré métòd syantifika an menm tan éspérimantal é matématik andan sa domenn ki o kontrèr di mékanika té ka sanblé divèt échapé di li,I ka inogiré métòd syantifika an menm tan éspérimantal é matématik andan sa domenn ki o kontrèr di mékanika té ka sanblé divèt échapé di li
Enfratis di myokard (IDM ki sa roun abréyasyon kourant) sa roun nékroz (lanmò di sélil) di roun [[parti]] di mousk kardjak ségondèr akoz di roun défo d'apò sangen (ischémi) annan kad-a di maladi koronaryenn.,Enfratis di myokard IDM ki sa roun abréyasyon kourant sa roun nékroz lanmò di sélil di roun parti di mousk kardjak ségondèr akoz di roun défo dapò sangen ischémi annan kada di maladi koronaryenn,Enfratis di myokard IDM ki sa roun abréyasyon kourant sa roun nékroz lanmò di sélil di roun parti di mousk kardjak ségondèr akoz di roun défo dapò sangen ischémi annan kada di maladi koronaryenn
"An langaj kouran, nou ka aplé pli souvan-an oun « kriz kardjak » oben senpman enfraktis.",An langaj kouran nou ka aplé pli souvanan oun « kriz kardjak » oben senpman enfraktis,An langaj kouran nou ka aplé pli souvanan oun « kriz kardjak » oben senpman enfraktis
"I ka prodjwi so kò lò roun oben plizyò artèr koronaèr ka bouché yé kò, sélil-ya di myokard (mousk-a ka konstitchwé tchò-a) ki irrigé pa sa artèr(-ya) pa fika alò pli oksijéné, sa ki ka provoké yé soufrans (doulò rousanti) é pouvé abouti à yé lanmò(sikatris di enfraktis-a ki ké pèrsisté abitchwèlman).",I ka prodjwi so kò lò roun oben plizyò artèr koronaèr ka bouché yé kò sélilya di myokard mouska ka konstitchwé tchòa ki irrigé pa sa artèrya pa fika alò pli oksijéné sa ki ka provoké yé soufrans doulò rousanti é pouvé abouti à yé lanmòsikatris di enfraktisa ki ké pèrsisté abitchwèlman,I ka prodjwi so kò lò roun oben plizyò artèr koronaèr ka bouché yé kò sélilya di myokard mouska ka konstitchwé tchòa ki irrigé pa sa artèrya pa fika alò pli oksijéné sa ki ka provoké yé soufrans doulò rousanti é pouvé abouti à yé lanmòsikatris di enfraktisa ki ké pèrsisté abitchwèlman
Zonn-an « enfarsi » pli ka kontrakté so kò korèkman.,Zonnan « enfarsi » pli ka kontrakté so kò korèkman,Zonnan « enfarsi » pli ka kontrakté so kò korèkman
"Répiblik tchèk, ou Tchéki an form kourt (en tchèque Česká republika[ˈtʃɛs.kaːˈrɛ.pu.ˌblɪ.ka] é Česko[ˈtʃɛs.ko]), sa roun péyi di [[Léròp]] santral san aksè à lanmè.",Répiblik tchèk ou Tchéki an form kourt en tchèque Česká republikaˈtʃɛskaːˈrɛpuˌblɪka é Českoˈtʃɛsko sa roun péyi di Léròp santral san aksè à lanmè,Répiblik tchèk ou Tchéki an form kourt en tchèque Česká republikaˈtʃɛskaːˈrɛpuˌblɪka é Českoˈtʃɛsko sa roun péyi di Léròp santral san aksè à lanmè
"Zilé Vyèrj dé [[Létazini]] oben Zilé Vyèrj anmériken (annglé : [[United States Virgin Islands]]) sa roun téritwè ki pa-enkòporé é òrgannizé ensilèr dé Lézanti-ya, ki ka anglobé zilé ògsidantal-ya dé zilé Vyèrj.",Zilé Vyèrj dé Létazini oben Zilé Vyèrj anmériken annglé United States Virgin Islands sa roun téritwè ki paenkòporé é òrgannizé ensilèr dé Lézantiya ki ka anglobé zilé ògsidantalya dé zilé Vyèrj,Zilé Vyèrj dé Létazini oben Zilé Vyèrj anmériken annglé United States Virgin Islands sa roun téritwè ki paenkòporé é òrgannizé ensilèr dé Lézantiya ki ka anglobé zilé ògsidantalya dé zilé Vyèrj
"An jéyométri, nosyon jénéral-a d'ang ka dékliné so kò an plizyò konsèp ki aparanté.",An jéyométri nosyon jénérala dang ka dékliné so kò an plizyò konsèp ki aparanté,An jéyométri nosyon jénérala dang ka dékliné so kò an plizyò konsèp ki aparanté
"[[Annan]] so sans ansyen, ang-a sa roun figi ki plann, pòrsyon-an di plan délimité pa Dé dimi-drèt.",Annan so sans ansyen anga sa roun figi ki plann pòrsyonan di plan délimité pa Dé dimidrèt,Annan so sans ansyen anga sa roun figi ki plann pòrsyonan di plan délimité pa Dé dimidrèt
[[A]] ensi ki nou ka palé dé ang di roun poligonn.,A ensi ki nou ka palé dé ang di roun poligonn,A ensi ki nou ka palé dé ang di roun poligonn
"Soupannan, izaj-a sa atchwèlman di anplwayé tèrm-an « sèktò angilèr » pou roun [[tèl]] figi.",Soupannan izaja sa atchwèlman di anplwayé tèrman « sèktò angilèr » pou roun tèl figi,Soupannan izaja sa atchwèlman di anplwayé tèrman « sèktò angilèr » pou roun tèl figi
[[Ang]]-a pouvé dézigné égalman oun pòrsyon di lèspas-a ki délimitée pa Dé plan (ang djèd).,Anga pouvé dézigné égalman oun pòrsyon di lèspasa ki délimitée pa Dé plan ang djèd,Anga pouvé dézigné égalman oun pòrsyon di lèspasa ki délimitée pa Dé plan ang djèd
"Mizour-a di tèl ang ka poté kouraman abizivman non-an d'ang, li osi.",Mizoura di tèl ang ka poté kouraman abizivman nonan dang li osi,Mizoura di tèl ang ka poté kouraman abizivman nonan dang li osi
"An roun sans pli abstrèt, ang-a sa roun klas d'ékivalans, a-pou-di roun ansanm ki té obténi an asimilan ant yé tout ang-figi idantiyab pa izométri.",An roun sans pli abstrèt anga sa roun klas dékivalans apoudi roun ansanm ki té obténi an asimilan ant yé tout angfigi idantiyab pa izométri,An roun sans pli abstrèt anga sa roun klas dékivalans apoudi roun ansanm ki té obténi an asimilan ant yé tout angfigi idantiyab pa izométri
Lavi sa roun fénomèn natirèl òbsèrvé un phénomène naturel observé jòdla inikman asou [[Latè]].,Lavi sa roun fénomèn natirèl òbsèrvé un phénomène naturel observé jòdla inikman asou Latè,Lavi sa roun fénomèn natirèl òbsèrvé un phénomène naturel observé jòdla inikman asou Latè
"Lavi ka manifèsté so kò à travèr dé striktir matéryèl aplé òrganism vivan, roukonésab pa grann konplèksité di yé striktir entèrn ké yé aktivité otonom.",Lavi ka manifèsté so kò à travèr dé striktir matéryèl aplé òrganism vivan roukonésab pa grann konplèksité di yé striktir entèrn ké yé aktivité otonom,Lavi ka manifèsté so kò à travèr dé striktir matéryèl aplé òrganism vivan roukonésab pa grann konplèksité di yé striktir entèrn ké yé aktivité otonom
"Prensipal karaktéristik di roun vivan, pa rapòr o òbjè inanimé é o machin, sa ki li sa « roun kò ki ka fòrmé limenm so pròp sibstans » à partir di [[sala]] ki li ka pwizé annan milyé-a.",Prensipal karaktéristik di roun vivan pa rapòr o òbjè inanimé é o machin sa ki li sa « roun kò ki ka fòrmé limenm so pròp sibstans » à partir di sala ki li ka pwizé annan milyéa,Prensipal karaktéristik di roun vivan pa rapòr o òbjè inanimé é o machin sa ki li sa « roun kò ki ka fòrmé limenm so pròp sibstans » à partir di sala ki li ka pwizé annan milyéa
"Di sa fénomèn d'asimilasyon, ka dékoulé tout ròt fénomèn pròp o vivan : réjénérasyon-an ké rounouvèlman di yé tisi, rouprodiksyon-an ké dévlopman-an di lòrganism é anfen évolisyon-an o kour di tan pa akizisyon di lòrgann divèrsifyé é di fakilté pli éminant.",Di sa fénomèn dasimilasyon ka dékoulé tout ròt fénomèn pròp o vivan réjénérasyonan ké rounouvèlman di yé tisi rouprodiksyonan ké dévlopmanan di lòrganism é anfen évolisyonan o kour di tan pa akizisyon di lòrgann divèrsifyé é di fakilté pli éminant,Di sa fénomèn dasimilasyon ka dékoulé tout ròt fénomèn pròp o vivan réjénérasyonan ké rounouvèlman di yé tisi rouprodiksyonan ké dévlopmanan di lòrganism é anfen évolisyonan o kour di tan pa akizisyon di lòrgann divèrsifyé é di fakilté pli éminant
Yé ka distengé yé kò égalman pa fè-a ki yé ka ékarté yé kò dourabman di lékilib tèrmodinamik soulon roun processus aplé homéostasie.,Yé ka distengé yé kò égalman pa fèa ki yé ka ékarté yé kò dourabman di lékilib tèrmodinamik soulon roun processus aplé homéostasie,Yé ka distengé yé kò égalman pa fèa ki yé ka ékarté yé kò dourabman di lékilib tèrmodinamik soulon roun processus aplé homéostasie
"Dmitri Ivanovitch [[Mendeleïev]] (an ris : [[Дмитрий Иванович Менделеев]], [ˈdmʲitrʲɪj ɪˈvanəvʲɪtɕ mʲɪndʲɪˈlʲejɪf]), né 27 janvyé 1834 (8 févriyé 1834 andan kalandriyé grégoryen) atè Tobolsk é mouri 20 janvyé 1907 (2 févriyé 1907 andan kalandriyé grégoryen) atè [[Saint-Pétersbourg]], sa roun chimis ris.",Dmitri Ivanovitch Mendeleïev an ris Дмитрий Иванович Менделеев ˈdmʲitrʲɪj ɪˈvanəvʲɪtɕ mʲɪndʲɪˈlʲejɪf né janvyé févriyé andan kalandriyé grégoryen atè Tobolsk é mouri janvyé févriyé andan kalandriyé grégoryen atè SaintPétersbourg sa roun chimis ris,Dmitri Ivanovitch Mendeleïev an ris Дмитрий Иванович Менделеев ˈdmʲitrʲɪj ɪˈvanəvʲɪtɕ mʲɪndʲɪˈlʲejɪf né janvyé févriyé andan kalandriyé grégoryen atè Tobolsk é mouri janvyé févriyé andan kalandriyé grégoryen atè SaintPétersbourg sa roun chimis ris
"Li sa prensipalman konnèt pou so travay asou klasifikasyon péryodik-a dé éléman, pibliyé an 1869 é égalman aplé « tablo di [[Mendeleïev]] ».",Li sa prensipalman konnèt pou so travay asou klasifikasyon péryodika dé éléman pibliyé an é égalman aplé « tablo di Mendeleïev »,Li sa prensipalman konnèt pou so travay asou klasifikasyon péryodika dé éléman pibliyé an é égalman aplé « tablo di Mendeleïev »
moyen orient,moyen orient,moyen orient
"Journalism-an (/ʒuʀnalism/) sa aktivité-a ki ka konsisté à roukéyi, vérifyé oben koumanté dé fè pou poté yé à atansyon-an di piblik andan médja-ya an rèspèktan oun menm déyontoloji di journalism, ki ka roupozé asou projèksyon-an dé sours di enfòrmasyon, di korèspondan di lagèr o journalism d'envèstigasyon, san bliyé ròt èspésyalizasyon-ya : désinatò di laprès, journalis reporter d'imaj (JRI), fotojournalis, séjrètèr de rédaksyon, kritik mizikal oben éditoryalis.",Journalisman ʒuʀnalism sa aktivitéa ki ka konsisté à roukéyi vérifyé oben koumanté dé fè pou poté yé à atansyonan di piblik andan médjaya an rèspèktan oun menm déyontoloji di journalism ki ka roupozé asou projèksyonan dé sours di enfòrmasyon di korèspondan di lagèr o journalism denvèstigasyon san bliyé ròt èspésyalizasyonya désinatò di laprès journalis reporter dimaj JRI fotojournalis séjrètèr de rédaksyon kritik mizikal oben éditoryalis,Journalisman ʒuʀnalism sa aktivitéa ki ka konsisté à roukéyi vérifyé oben koumanté dé fè pou poté yé à atansyonan di piblik andan médjaya an rèspèktan oun menm déyontoloji di journalism ki ka roupozé asou projèksyonan dé sours di enfòrmasyon di korèspondan di lagèr o journalism denvèstigasyon san bliyé ròt èspésyalizasyonya désinatò di laprès journalis reporter dimaj JRI fotojournalis séjrètèr de rédaksyon kritik mizikal oben éditoryalis
"Lalwa-a Brachard é lalwa-a Cressard té défini oun èstati di journalis profésyonèl an [[Frans]] inik : manswalizé oben pijis, péyé à artik-a oben à [[foto]]-a, li [[gen]] menm drwè-ya ké menm dévwar-ya, so antrépriz ki ka bénéfisyé an kontparti di lèd-a à laprès-a.",Lalwaa Brachard é lalwaa Cressard té défini oun èstati di journalis profésyonèl an Frans inik manswalizé oben pijis péyé à artika oben à fotoa li gen menm drwèya ké menm dévwarya so antrépriz ki ka bénéfisyé an kontparti di lèda à laprèsa,Lalwaa Brachard é lalwaa Cressard té défini oun èstati di journalis profésyonèl an Frans inik manswalizé oben pijis péyé à artika oben à fotoa li gen menm drwèya ké menm dévwarya so antrépriz ki ka bénéfisyé an kontparti di lèda à laprèsa
"Itali, an fòrm lonng Répiblik italyenn (an italyen Italia é Repubblica italiana), sa roun péyi di [[Léròp]] di Sid ki ka korèsponn fizikman a oun parti kontinantal, oun pénensil sitchwé o sant di lanmè Méditéranéyenn é oun parti ensilèr konstitchwé pa pli grann zil-ya di sa lanmè, Sicile é Sardaigne, ké patché ròt zil pli piti.",Itali an fòrm lonng Répiblik italyenn an italyen Italia é Repubblica italiana sa roun péyi di Léròp di Sid ki ka korèsponn fizikman a oun parti kontinantal oun pénensil sitchwé o sant di lanmè Méditéranéyenn é oun parti ensilèr konstitchwé pa pli grann zilya di sa lanmè Sicile é Sardaigne ké patché ròt zil pli piti,Itali an fòrm lonng Répiblik italyenn an italyen Italia é Repubblica italiana sa roun péyi di Léròp di Sid ki ka korèsponn fizikman a oun parti kontinantal oun pénensil sitchwé o sant di lanmè Méditéranéyenn é oun parti ensilèr konstitchwé pa pli grann zilya di sa lanmè Sicile é Sardaigne ké patché ròt zil pli piti
"Lannen 2017 sa roun lannen konmin di kalandriyé grégoryen ki ka koumansé oun [[dimanch]], a 2017e lannen di nou lè, 17e lannen di IIIe milénèr é di XXIe syèk é 8e lannen di déséni 2010-2019.",Lannen sa roun lannen konmin di kalandriyé grégoryen ki ka koumansé oun dimanch a e lannen di nou lè e lannen di IIIe milénèr é di XXIe syèk é e lannen di déséni,Lannen sa roun lannen konmin di kalandriyé grégoryen ki ka koumansé oun dimanch a e lannen di nou lè e lannen di IIIe milénèr é di XXIe syèk é e lannen di déséni
"[[Flavius Valerius Aurelius Constantinus]], né atè [[Naissus]] an Mési (jòdla [[Niš]] an [[Sèrbi]]) 27 févriyé 272, sa proklamé 34e anprò romen anba non-an [[Constantin Ier]] an 306 pa léjyon-yan di Brétagn (atchwèl sid di [[Grann Brétagn]]-an), é mouri 22 mè 337 aprè 31 lan di règn, sa roun figie prépondérant di ive syèk.",Flavius Valerius Aurelius Constantinus né atè Naissus an Mési jòdla Niš an Sèrbi févriyé sa proklamé e anprò romen anba nonan Constantin Ier an pa léjyonyan di Brétagn atchwèl sid di Grann Brétagnan é mouri mè aprè lan di règn sa roun figie prépondérant di ive syèk,Flavius_Valerius_Aurelius_Constantinus né atè Naissus an Mési jòdla Niš an Sèrbi févriyé sa proklamé e anprò romen anba nonan Constantin Ier an pa léjyonyan di Brétagn atchwèl sid di Grann Brétagnan é mouri mè aprè lan di règn sa roun figie prépondérant di ive syèk
"[[Anprò]] [[Constantin Ier]] ka mennen oun politik militèr, rélijyéz é ékonomik profondéman réformatris, ki li ka pèrmèt di réyini anba so inik otorité oun anpir romen afébli é divizé.",Anprò Constantin Ier ka mennen oun politik militèr rélijyéz é ékonomik profondéman réformatris ki li ka pèrmèt di réyini anba so inik otorité oun anpir romen afébli é divizé,Anprò Constantin Ier ka mennen oun politik militèr rélijyéz é ékonomik profondéman réformatris ki li ka pèrmèt di réyini anba so inik otorité oun anpir romen afébli é divizé
"Divizyon-an sa roun opérasyon matématik ki, à Dé nonm a é b, ka asosyé trwazyenm nonm (lalwa di konpozisyon entèrn), aplé kosyan oben rapò, é ki pouvé fika noté : [[Annan]] roun pronmyé apròch, nou pouvé wè kantité-[[a a÷b]] kou roun séparasyon di kantité-[[a a]] an b pa égal.",Divizyonan sa roun opérasyon matématik ki à Dé nonm a é b ka asosyé trwazyenm nonm lalwa di konpozisyon entèrn aplé kosyan oben rapò é ki pouvé fika noté Annan roun pronmyé apròch nou pouvé wè kantitéa a÷b kou roun séparasyon di kantitéa a an b pa égal,Divizyonan sa roun opérasyon matématik ki à Dé nonm a é b ka asosyé trwazyenm nonm lalwa di konpozisyon entèrn aplé kosyan oben rapò é ki pouvé fika noté Annan roun pronmyé apròch nou pouvé wè kantitéa a÷b kou roun séparasyon di kantitéa a an b pa égal
