text,text_clean,text_ents
Dis divelopment kantiniu tide; madan self-propel aatilari viikl a aili muobail wepan a griet voersatiliti we provaid di laajis shier a wah haami tuotal fayapowa.,Dis divelopment kantiniu tide madan selfpropel aatilari viikl a aili muobail wepan a griet voersatiliti we provaid di laajis shier a wah haami tuotal fayapowa,Dis divelopment kantiniu tide madan selfpropel aatilari viikl a aili muobail wepan a griet voersatiliti we provaid di laajis shier a wah haami tuotal fayapowa
Onggari a wah konchri ina [[Yuurop]].,Onggari a wah konchri ina Yuurop,Onggari a wah konchri ina Yuurop
Sigmund Freud (Mie 6 1856 – Septemba 23 1939) a wehn wahn [[Aschria]]n nyuuralajis uu staat di saikoanalitik skuul a [[saikalaji]].,Sigmund Freud Mie Septemba a wehn wahn Aschrian nyuuralajis uu staat di saikoanalitik skuul a saikalaji,Sigmund Freud Mie Septemba a wehn wahn Aschrian nyuuralajis uu staat di saikoanalitik skuul a saikalaji
Freud binuon fi im tiori dem bout di ankanchos main an di difens mekanizm fi ripreshan an fi mek di klinikal praktis a saikoanalisis fi kyur psaikopatalaji chuu daialag bitwiin di pieshent an di saikoanalisis.,Freud binuon fi im tiori dem bout di ankanchos main an di difens mekanizm fi ripreshan an fi mek di klinikal praktis a saikoanalisis fi kyur psaikopatalaji chuu daialag bitwiin di pieshent an di saikoanalisis,Freud binuon fi im tiori dem bout di ankanchos main an di difens mekanizm fi ripreshan an fi mek di klinikal praktis a saikoanalisis fi kyur psaikopatalaji chuu daialag bitwiin di pieshent an di saikoanalisis
"Waneda ting we Freud fiemos fa a im tiori se sexual dizaiaa di mien enaji we muotiviet yuuman laif, an tu im terapyuutik tekniik dem, laik di yuus a frii asuosieshan, im tiroi bout chransferens ina eni terapyuutik rilieshanship an di intorpritieshan a driim fi gi glimps ina di ankanchos.",Waneda ting we Freud fiemos fa a im tiori se sexual dizaiaa di mien enaji we muotiviet yuuman laif an tu im terapyuutik tekniik dem laik di yuus a frii asuosieshan im tiroi bout chransferens ina eni terapyuutik rilieshanship an di intorpritieshan a driim fi gi glimps ina di ankanchos,Waneda ting we Freud fiemos fa a im tiori se sexual dizaiaa di mien enaji we muotiviet yuuman laif an tu im terapyuutik tekniik dem laik di yuus a frii asuosieshan im tiroi bout chransferens ina eni terapyuutik rilieshanship an di intorpritieshan a driim fi gi glimps ina di ankanchos
Im a wehn wahn nyuuralajikal risaacha ina seriibral palzi.,Im a wehn wahn nyuuralajikal risaacha ina seriibral palzi,Im a wehn wahn nyuuralajikal risaacha ina seriibral palzi
"Nof a Freud aidiya dem get pruuv rang, alduo nier di en a di 20t senchri nof evidens kom bout fi supuot Freud tiori dem ina nyuuralaji.",Nof a Freud aidiya dem get pruuv rang alduo nier di en a di t senchri nof evidens kom bout fi supuot Freud tiori dem ina nyuuralaji,Nof a Freud aidiya dem get pruuv rang alduo nier di en a di t senchri nof evidens kom bout fi supuot Freud tiori dem ina nyuuralaji
Di metad an apruoch dem we Freud kum op wid stil impuotant ina klinikal saikodainamik chriitment.,Di metad an apruoch dem we Freud kum op wid stil impuotant ina klinikal saikodainamik chriitment,Di metad an apruoch dem we Freud kum op wid stil impuotant ina klinikal saikodainamik chriitment
"Ina akadiimia, im aidia dem stil influens di yuumaniti an suoshal saiyans fiil dem.",Ina akadiimia im aidia dem stil influens di yuumaniti an suoshal saiyans fiil dem,Ina akadiimia im aidia dem stil influens di yuumaniti an suoshal saiyans fiil dem
Sanit a wah poetik faam we arijiniet ina [[Itali]]; Giacomo Da Lentini a di wan we get kredit fi di invenshan.,Sanit a wah poetik faam we arijiniet ina Itali Giacomo Da Lentini a di wan we get kredit fi di invenshan,Sanit a wah poetik faam we arijiniet ina Itali Giacomo Da Lentini a di wan we get kredit fi di invenshan
"Di toerm ""sanit"" diraiv frah di Italian wod ""sonetto"" (frah Uol Provohsal ""sonet"" likl puoym, frah ""son"" sang, frah Latn ""sonus"" sound).",Di toerm sanit diraiv frah di Italian wod sonetto frah Uol Provohsal sonet likl puoym frah son sang frah Latn sonus sound,Di toerm sanit diraiv frah di Italian wod sonetto frah Uol Provohsal sonet likl puoym frah son sang frah Latn sonus sound
Bai di toertiint senchri iweh-signifai puoym a fuotiin lain we fala schrik raim skiim ah spisifik chokcha.,Bai di toertiint senchri iwehsignifai puoym a fuotiin lain we fala schrik raim skiim ah spisifik chokcha,Bai di toertiint senchri iwehsignifai puoym a fuotiin lain we fala schrik raim skiim ah spisifik chokcha
Kanvenshan asuosiet wid sanit eh-ivalv uoba taim.,Kanvenshan asuosiet wid sanit ehivalv uoba taim,Kanvenshan asuosiet wid sanit ehivalv uoba taim
"Sohtaih deh kaal raita we rait sanit ""sanitier"", alduo di toerm kiah yuuz wid dirijan.",Sohtaih deh kaal raita we rait sanit sanitier alduo di toerm kiah yuuz wid dirijan,Sohtaih deh kaal raita we rait sanit sanitier alduo di toerm kiah yuuz wid dirijan
Harris [[Lilis]] Crosby (1903-1977) wehna Morkan singa.,Harris Lilis Crosby wehna Morkan singa,Harris Lilis Crosby wehna Morkan singa
Di imyuun sistim a sistim a nof bailajikal chokcha ah pruoses widin aaganizim we protek gens [[diziiz]].,Di imyuun sistim a sistim a nof bailajikal chokcha ah pruoses widin aaganizim we protek gens diziiz,Di imyuun sistim a sistim a nof bailajikal chokcha ah pruoses widin aaganizim we protek gens diziiz
Acharya Nagarjuna wehna wan Indiyan filasifa an di founda a di Madhyamaka skuul a Mahayana Budizm.,Acharya Nagarjuna wehna wan Indiyan filasifa an di founda a di Madhyamaka skuul a Mahayana Budizm,Acharya Nagarjuna wehna wan Indiyan filasifa an di founda a di Madhyamaka skuul a Mahayana Budizm
"Di tingz dem we im rait a di biesis fi di foundieshan a di Madhyamaka skuul, we get kyari gaa [[Chaina]] aanda di niem di Three Treatise (Sanlun) Skuul.",Di tingz dem we im rait a di biesis fi di foundieshan a di Madhyamaka skuul we get kyari gaa Chaina aanda di niem di Three Treatise Sanlun Skuul,Di tingz dem we im rait a di biesis fi di foundieshan a di Madhyamaka skuul we get kyari gaa Chaina aanda di niem di Three Treatise Sanlun Skuul
"Im get kredit fi divelop di filasifi a di Prajnaparamita sutras, a wehn asuosiet wid di Buis yuunivorsiti niem Nalanda.",Im get kredit fi divelop di filasifi a di Prajnaparamita sutras a wehn asuosiet wid di Buis yuunivorsiti niem Nalanda,Im get kredit fi divelop di filasifi a di Prajnaparamita sutras a wehn asuosiet wid di Buis yuunivorsiti niem Nalanda
"Ina di Jodo Shinshu branch a Budizm, piipl kansida im di fos piechriaak.",Ina di Jodo Shinshu branch a Budizm piipl kansida im di fos piechriaak,Ina di Jodo Shinshu branch a Budizm piipl kansida im di fos piechriaak
Wi no nuo moch bout im persnal laif.,Wi no nuo moch bout im persnal laif,Wi no nuo moch bout im persnal laif
"Di tuu bes baiografi bout Nagarjuna, wan ina Chaniiz an di nex wan ina Tibetan, rait nof senchri afta im laif, an di infamieshan mait no chuu faa somtaim dem rait bout im laik im a majikal karakta.",Di tuu bes baiografi bout Nagarjuna wan ina Chaniiz an di nex wan ina Tibetan rait nof senchri afta im laif an di infamieshan mait no chuu faa somtaim dem rait bout im laik im a majikal karakta,Di tuu bes baiografi bout Nagarjuna wan ina Chaniiz an di nex wan ina Tibetan rait nof senchri afta im laif an di infamieshan mait no chuu faa somtaim dem rait bout im laik im a majikal karakta
"Nagarjuna wehn baan Braamin- Ina fi im taim dat miin se im kansida di Vedas az uoli an, an prabli ina wan opa-kyaas Braamin faambli, an prabli ina si sodan Andhra riijan a [[India]].",Nagarjuna wehn baan Braamin Ina fi im taim dat miin se im kansida di Vedas az uoli an an prabli ina wan opakyaas Braamin faambli an prabli ina si sodan Andhra riijan a India,Nagarjuna wehn baan Braamin Ina fi im taim dat miin se im kansida di Vedas az uoli an an prabli ina wan opakyaas Braamin faambli an prabli ina si sodan Andhra riijan a India
"Di Chraibyuunal a di Uoli Afis a di Ingkuizishan (Panish: ""[[Tribunal del Santo Oficio de la Inquisición]]""), kamanli nuo az di [[Panish Ingkuizishan]] (""[[Inquisición española]]""), weh-extablish ina 1478 bai Kiaklik Manaak Foerdinan II a Aragan ah Izabela I a Kiastiil.",Di Chraibyuunal a di Uoli Afis a di Ingkuizishan Panish Tribunal del Santo Oficio de la Inquisición kamanli nuo az di Panish Ingkuizishan Inquisición española wehextablish ina bai Kiaklik Manaak Foerdinan II a Aragan ah Izabela I a Kiastiil,Di Chraibyuunal a di Uoli Afis a di Ingkuizishan Panish Tribunal_del_Santo_Oficio_de_la_Inquisición kamanli nuo az di Panish Ingkuizishan Inquisición española wehextablish ina bai Kiaklik Manaak Foerdinan II a Aragan ah Izabela I a Kiastiil
Vidio giem a wah ilekchranik giem we invalv yuuman intarakshan wid a yuuza intafies fi jinariet vijual fiidbak pah vidio divais laka TV skriin ar kompyuuta manita.,Vidio giem a wah ilekchranik giem we invalv yuuman intarakshan wid a yuuza intafies fi jinariet vijual fiidbak pah vidio divais laka TV skriin ar kompyuuta manita,Vidio giem a wah ilekchranik giem we invalv yuuman intarakshan wid a yuuza intafies fi jinariet vijual fiidbak pah vidio divais laka TV skriin ar kompyuuta manita
"Di wod ""vidio"" ina ""vidio giem"" chradishanali refa tu a rasta displie divais, bot ina di 2000z, it implai ""h""eni taip a displie divais we kiah projuus tuu- ar chrii-dimenshanal imij.",Di wod vidio ina vidio giem chradishanali refa tu a rasta displie divais bot ina di z it implai heni taip a displie divais we kiah projuus tuu ar chriidimenshanal imij,Di wod vidio ina vidio giem chradishanali refa tu a rasta displie divais bot ina di z it implai heni taip a displie divais we kiah projuus tuu ar chriidimenshanal imij
"Vidio giem somtaim biliiv fi bi a faam a [[aat]], bot dis dezignieshan kanchovoershal.",Vidio giem somtaim biliiv fi bi a faam a aat bot dis dezignieshan kanchovoershal,Vidio giem somtaim biliiv fi bi a faam a aat bot dis dezignieshan kanchovoershal
Di ilekchranik sistim yuuz fi plie vidio giem nuo az platfaam; egzampl a demaya a poersnal kompyuuta ah vidio giem kansuol.,Di ilekchranik sistim yuuz fi plie vidio giem nuo az platfaam egzampl a demaya a poersnal kompyuuta ah vidio giem kansuol,Di ilekchranik sistim yuuz fi plie vidio giem nuo az platfaam egzampl a demaya a poersnal kompyuuta ah vidio giem kansuol
Demaya platfaam rienj frah laaj mienfriem kompyuuta tu sumaal anhuol kompyuutin divais.,Demaya platfaam rienj frah laaj mienfriem kompyuuta tu sumaal anhuol kompyuutin divais,Demaya platfaam rienj frah laaj mienfriem kompyuuta tu sumaal anhuol kompyuutin divais
"Speshalaiz vidio giem laka aakied giem, we di vidio giem kompuonent ouz ina wah laaj chasi, we weh kaman ina di 1980z, bot grajali diklain frah yuus juu tu di waidpred avielebiliti a uom vidio giem divais (e.g., PlayStation 4 ah Xbox One) ah vidio giem pah dextap ah laptap kompyuuta ah sumaatfuon.",Speshalaiz vidio giem laka aakied giem we di vidio giem kompuonent ouz ina wah laaj chasi we weh kaman ina di z bot grajali diklain frah yuus juu tu di waidpred avielebiliti a uom vidio giem divais eg PlayStation ah Xbox One ah vidio giem pah dextap ah laptap kompyuuta ah sumaatfuon,Speshalaiz vidio giem laka aakied giem we di vidio giem kompuonent ouz ina wah laaj chasi we weh kaman ina di z bot grajali diklain frah yuus juu tu di waidpred avielebiliti a uom vidio giem divais eg PlayStation ah Xbox One ah vidio giem pah dextap ah laptap kompyuuta ah sumaatfuon
Masko a di kyapital fi [[Rosha]].,Masko a di kyapital fi Rosha,Masko a di kyapital fi Rosha
It deh ina di yuuhropeean paat a Rosha.,It deh ina di yuuhropeean paat a Rosha,It deh ina di yuuhropeean paat a Rosha
It was also di faama kyapital a di [[Suoviet Yuunian]] (1922-1991).,It was also di faama kyapital a di Suoviet Yuunian,It was also di faama kyapital a di Suoviet_Yuunian
"Torrubia de Soria a wahn miunisipaliti luokiet ina di [[pravins a Soria]], [[Kiastiil ahn León]], [[Spien]].",Torrubia de Soria a wahn miunisipaliti luokiet ina di pravins a Soria Kiastiil ahn León Spien,Torrubia de Soria a wahn miunisipaliti luokiet ina di pravins_a_Soria Kiastiil ahn León Spien
"Nachral nomba, aalso kaal kountin nomba, a di nombadem we yuuz fi kount sinting.",Nachral nomba aalso kaal kountin nomba a di nombadem we yuuz fi kount sinting,Nachral nomba aalso kaal kountin nomba a di nombadem we yuuz fi kount sinting
Meni piiplz biliib dat ziro (0) se nachral.,Meni piiplz biliib dat ziro se nachral,Meni piiplz biliib dat ziro se nachral
"If der ah sinting, no fi ziro ah sinting.",If der ah sinting no fi ziro ah sinting,If der ah sinting no fi ziro ah sinting
"Derfor, ziro [[no se]] nachral.",Derfor ziro no se nachral,Derfor ziro no_se nachral
Lordi wehn a rak ban frahn [[Finlan]].,Lordi wehn a rak ban frahn Finlan,Lordi wehn a rak ban frahn Finlan
"Di Intanashinal Spies Stieshan (ISS) a wah spies stieshan, ar abitebl aatifishal satilait, ina luo Oert aabit.",Di Intanashinal Spies Stieshan ISS a wah spies stieshan ar abitebl aatifishal satilait ina luo Oert aabit,Di Intanashinal Spies Stieshan ISS a wah spies stieshan ar abitebl aatifishal satilait ina luo Oert aabit
"Di fos kompuonent eh-laanch ina haabit ina 1998, ah di ISS a nou di laajis aatifishal badi ina haabit ah muotaim kiah si wid suoso yai fran Oert.",Di fos kompuonent ehlaanch ina haabit ina ah di ISS a nou di laajis aatifishal badi ina haabit ah muotaim kiah si wid suoso yai fran Oert,Di fos kompuonent ehlaanch ina haabit ina ah di ISS a nou di laajis aatifishal badi ina haabit ah muotaim kiah si wid suoso yai fran Oert
"[9][10] Di ISS kansis a presharaiz madyuul, soh extoernal chros, suola harie, ah adaels kompuonent.",Di ISS kansis a presharaiz madyuul soh extoernal chros suola harie ah adaels kompuonent,Di ISS kansis a presharaiz madyuul soh extoernal chros suola harie ah adaels kompuonent
"ISS kompuonent eh-laanch bai Roshan Pruotan ah Sayuz rakit, ah Amoerkan Spies Shokl.",ISS kompuonent ehlaanch bai Roshan Pruotan ah Sayuz rakit ah Amoerkan Spies Shokl,ISS kompuonent ehlaanch bai Roshan Pruotan ah Sayuz rakit ah Amoerkan Spies Shokl
"""Dis aatikl a bout Di Piipldem Ripoblik a Chaina.",Dis aatikl a bout Di Piipldem Ripoblik a Chaina,Dis aatikl a bout Di Piipldem Ripoblik a Chaina
"Fi Iran Izlamik Kolchral Revaluushan si [[Iranian Kolchral Revaluushan]].""",Fi Iran Izlamik Kolchral Revaluushan si Iranian Kolchral Revaluushan,Fi Iran Izlamik Kolchral Revaluushan si Iranian_Kolchral_Revaluushan
"Di Griet Pruolitierian Kolchral Revaluushan, kaman nuo az di Kolchral Revaluushan (Chainiiz: 文化大革命), wehna suoshal muuvment wa tek plies ina di Piipldem Ripoblik a Chaina frahn 1966 rait chuu tel 1976.",Di Griet Pruolitierian Kolchral Revaluushan kaman nuo az di Kolchral Revaluushan Chainiiz 文化大革命 wehna suoshal muuvment wa tek plies ina di Piipldem Ripoblik a Chaina frahn rait chuu tel,Di Griet Pruolitierian Kolchral Revaluushan kaman nuo az di Kolchral Revaluushan Chainiiz 文化大革命 wehna suoshal muuvment wa tek plies ina di Piipldem Ripoblik a Chaina frahn rait chuu tel
"Set ina muoshan bai Mao Zedong, den Chierman fi di Kamiunis Paati a Chaina, ibehn dizain fi foerda siment suoshalizam ina di konchri bai remuuv kiapitalis eliment frahn Chaini sasayati.",Set ina muoshan bai Mao Zedong den Chierman fi di Kamiunis Paati a Chaina ibehn dizain fi foerda siment suoshalizam ina di konchri bai remuuv kiapitalis eliment frahn Chaini sasayati,Set ina muoshan bai Mao Zedong den Chierman fi di Kamiunis Paati a Chaina ibehn dizain fi foerda siment suoshalizam ina di konchri bai remuuv kiapitalis eliment frahn Chaini sasayati
"Fi du so invalv mieja chienj tu di palitikal, ikanamik ahn suoshal landskiep a Chaina, noftaim bai voilent miinz.",Fi du so invalv mieja chienj tu di palitikal ikanamik ahn suoshal landskiep a Chaina noftaim bai voilent miinz,Fi du so invalv mieja chienj tu di palitikal ikanamik ahn suoshal landskiep a Chaina noftaim bai voilent miinz
Suoshal naamz muosli ivaporiet ahn di fostaim ekstablish palitikal institiushandem disintigriet pahn aal lebl a govament.,Suoshal naamz muosli ivaporiet ahn di fostaim ekstablish palitikal institiushandem disintigriet pahn aal lebl a govament,Suoshal naamz muosli ivaporiet ahn di fostaim ekstablish palitikal institiushandem disintigriet pahn aal lebl a govament
"Barca a wahn miunisipaliti luokiet ina di [[pravins a Soria]], [[Kiastiil ahn León]], [[Spien]].",Barca a wahn miunisipaliti luokiet ina di pravins a Soria Kiastiil ahn León Spien,Barca a wahn miunisipaliti luokiet ina di pravins_a_Soria Kiastiil ahn León Spien
Ilekchomagnetik redieshan (EM redieshan ar EMR) a di riediant enaji we riliis bai soertn ilekchomagnetik pruoses.,Ilekchomagnetik redieshan EM redieshan ar EMR a di riediant enaji we riliis bai soertn ilekchomagnetik pruoses,Ilekchomagnetik redieshan EM redieshan ar EMR a di riediant enaji we riliis bai soertn ilekchomagnetik pruoses
Vizebl lait a hilekchomagnetik redieshan.,Vizebl lait a hilekchomagnetik redieshan,Vizebl lait a hilekchomagnetik redieshan
"Ada familia hilekchomagnetik redieshan invizebl tu di [[yuuman]] yai, laka riedio wiev, infrared lait ah X-chrie.",Ada familia hilekchomagnetik redieshan invizebl tu di yuuman yai laka riedio wiev infrared lait ah Xchrie,Ada familia hilekchomagnetik redieshan invizebl tu di yuuman yai laka riedio wiev infrared lait ah Xchrie
"Metafizix a chradishanal branch a [[filasafi]] kansoern wid ou fi explien di fondamental niecha a biin ah di wol we inkompasi, alduo di toerm no so hiizi fi difain.",Metafizix a chradishanal branch a filasafi kansoern wid ou fi explien di fondamental niecha a biin ah di wol we inkompasi alduo di toerm no so hiizi fi difain,Metafizix a chradishanal branch a filasafi kansoern wid ou fi explien di fondamental niecha a biin ah di wol we inkompasi alduo di toerm no so hiizi fi difain
"Chradishanali, metafizix atemp fi ansa tuu biesik kwestian ina di braadis pasibl toermz: Oltimetli, a wa de?",Chradishanali metafizix atemp fi ansa tuu biesik kwestian ina di braadis pasibl toermz Oltimetli a wa de,Chradishanali metafizix atemp fi ansa tuu biesik kwestian ina di braadis pasibl toermz Oltimetli a wa de
ah Ou itan?,ah Ou itan,ah Ou itan
Guru Nanak Dev a di mien figa ina Sikizm an a di fos a di ten Sik guuru dem.,Guru Nanak Dev a di mien figa ina Sikizm an a di fos a di ten Sik guuru dem,Guru Nanak Dev a di mien figa ina Sikizm an a di fos a di ten Sik guuru dem
"Nikola Tesla (Julai 10, 1856 – Janiweri 7, 1943) a wehn wahn inventa an wahn mekyanikal an ilekchrikal injinier.",Nikola Tesla Julai Janiweri a wehn wahn inventa an wahn mekyanikal an ilekchrikal injinier,Nikola Tesla Julai Janiweri a wehn wahn inventa an wahn mekyanikal an ilekchrikal injinier
