text,text_clean,text_ents
Ndjoni da ti nzapa na ya jesus (V챕ritable J챕sus 횋glise) a y챕k챕 da ti znapa so l챔k챕r챔 na beijing na kodro s챕ss챕 ti chine na ngou 1917.,Ndjoni da ti nzapa na ya jesus V챕ritable J챕sus 횋glise a y챕k챕 da ti znapa so l챔k챕r챔 na beijing na kodro s챕ss챕 ti chine na ngou,Ndjoni da ti nzapa na ya jesus V챕ritable J챕sus 횋glise a y챕k챕 da ti znapa so l챔k챕r챔 na beijing na kodro s챕ss챕 ti chine na ngou
"Lasso ,mon wara 2,5 million tia wama b챔 so a y챕k챕 na ya ti da ti znapa so na 45 kodro ti ndoti ti s챕ss챕 kou챕.Da ti znapa so a k챔 pentecotiste so 횪 y챕k챕 mbangu챕 ti da ti znapa na ya jesus so a sigui na ya tia tango so.",Lasso mon wara million tia wama b챔 so a y챕k챕 na ya ti da ti znapa so na kodro ti ndoti ti s챕ss챕 kou챕Da ti znapa so a k챔 pentecotiste so 횪 y챕k챕 mbangu챕 ti da ti znapa na ya jesus so a sigui na ya tia tango so,Lasso mon wara million tia wama b챔 so a y챕k챕 na ya ti da ti znapa so na kodro ti ndoti ti s챕ss챕 kou챕Da ti znapa so a k챔 pentecotiste so 횪 y챕k챕 mbangu챕 ti da ti znapa na ya jesus so a sigui na ya tia tango so
Da ti nzapa a fa t챔n챔 ti nzapa na bia gospel na ya tia kodro kou챕 avant kiri gnon ti Jesus.,Da ti nzapa a fa t챔n챔 ti nzapa na bia gospel na ya tia kodro kou챕 avant kiri gnon ti Jesus,Da ti nzapa a fa t챔n챔 ti nzapa na bia gospel na ya tia kodro kou챕 avant kiri gnon ti Jesus
Da ti znapa so a manab챔 na balako t챔n챔 so ay챔k챔 :,Da ti znapa so a manab챔 na balako t챔n챔 so ay챔k챔,Da ti znapa so a manab챔 na balako t챔n챔 so ay챔k챔
S챗se t챤 k철m채nd창-k철t채 t챤 Bam챦ng챦-Bangoran yeke s챗se t챤 k철m채nd창-k철t채 n챤 ayeke t챤 K철d철r철s챗se t챤 B챗afr챤ka.,S챗se t챤 k철m채nd창k철t채 t챤 Bam챦ng챦Bangoran yeke s챗se t챤 k철m채nd창k철t채 n챤 ayeke t챤 K철d철r철s챗se t챤 B챗afr챤ka,S챗se t챤 k철m채nd창k철t채 t챤 Bam챦ng챦Bangoran yeke s챗se t챤 k철m채nd창k철t채 n챤 ayeke t챤 K철d철r철s챗se t챤 B챗afr챤ka
"[[Mariana Ximenes do Prado Nuzzi]] ([[São Paulo]], 26 april 1981) est una actrice brésilien.",Mariana Ximenes do Prado Nuzzi São Paulo april est una actrice brésilien,Mariana_Ximenes_do_Prado_Nuzzi São Paulo april est una actrice brésilien
Stacey Cash (9.06.1980-),Stacey Cash,Stacey Cash
Buon Ma Thuot is 350 km north-west [[Ho Chi Minh City]],Buon Ma Thuot is km northwest Ho Chi Minh City,Buon Ma Thuot is km northwest Ho_Chi_Minh_City
Nzânzâambôlï,Nzânzâambôlï,Nzânzâambôlï
"[[Patrícia França]] [[Monteiro de Oliveira]] ([[Recife]], 28 septembre 1971) est una actrice brésilien.",Patrícia França Monteiro de Oliveira Recife septembre est una actrice brésilien,Patrícia_França Monteiro de Oliveira Recife septembre est una actrice brésilien
Mbôlën,Mbôlën,Mbôlën
Baoro yeke gbata nî ayeke tî [[Sêse tî kömändâ-kötä tî Nanä-Mambere]].,Baoro yeke gbata nî ayeke tî Sêse tî kömändâkötä tî NanäMambere,Baoro yeke gbata nî ayeke tî Sêse_tî_kömändâkötä_tî_NanäMambere
Ngennye,Ngennye,Ngennye
Kolongo,Kolongo,Kolongo
Praia yeke k철t채 gb채t채 n챤 ayeke t챤 Az청창 t챤 K창po-V챗re.,Praia yeke k철t채 gb채t채 n챤 ayeke t챤 Az청창 t챤 K창poV챗re,Praia yeke k철t채 gb채t채 n챤 ayeke t챤 Az청창 t챤 K창poV챗re
Pupuruka,Pupuruka,Pupuruka
Warsaw yeke lik철d철r철 n챤 ayeke t챤 P철l척ni.,Warsaw yeke lik철d철r철 n챤 ayeke t챤 P철l척ni,Warsaw yeke lik철d철r철 n챤 ayeke t챤 P철l척ni
Ngbota / Tende,Ngbota Tende,Ngbota Tende
"[[Sílvia Escobar Pfeifer]] ([[Porto Alegre]], 24 february 1958) est una actrice brésilien.",Sílvia Escobar Pfeifer Porto Alegre february est una actrice brésilien,Sílvia_Escobar_Pfeifer Porto Alegre february est una actrice brésilien
Makâko tî bengbä,Makâko tî bengbä,Makâko tî bengbä
Mbûlûndo,Mbûlûndo,Mbûlûndo
"Ary Beira Fontoura (Guaragi, 27 janeiro 1933) est un actor brésilien.",Ary Beira Fontoura Guaragi janeiro est un actor brésilien,Ary Beira Fontoura Guaragi janeiro est un actor brésilien
Dengbe,Dengbe,Dengbe
Angl챘e Y창ng창k철d철r철 yeke y창ng창k철d철r철 t챤 Anglet챘re.,Angl챘e Y창ng창k철d철r철 yeke y창ng창k철d철r철 t챤 Anglet챘re,Angl챘e Y창ng창k철d철r철 yeke y창ng창k철d철r철 t챤 Anglet챘re
Anglëe Labitäni.,Anglëe Labitäni,Anglëe Labitäni
Lafabëe tî Anglëe yeke na balë ûse na ûse labitäni,Lafabëe tî Anglëe yeke na balë ûse na ûse labitäni,Lafabëe tî Anglëe yeke na balë ûse na ûse labitäni
K창r창k철,K창r창k철,K창r창k철
Tubu,Tubu,Tubu
Gbändä,Gbändä,Gbändä
T챘t챘mb챘,T챘t챘mb챘,T챘t챘mb챘
K창r창gor철,K창r창gor철,K창r창gor철
Kpete sêse,Kpete sêse,Kpete sêse
Rome yeke tohgbata n챤 ayeke t챤 Ital첫ii.,Rome yeke tohgbata n챤 ayeke t챤 Ital첫ii,Rome yeke tohgbata n챤 ayeke t챤 Ital첫ii
K철dr철 t챤 Rome yeke k철n철ng철 t챤 agb창nzi k철dr철 t챤 Ital첫ii.,K철dr철 t챤 Rome yeke k철n철ng철 t챤 agb창nzi k철dr철 t챤 Ital첫ii,K철dr철 t챤 Rome yeke k철n철ng철 t챤 agb창nzi k철dr철 t챤 Ital첫ii
Bosnïi na Herzegovînni yeke sêse nî ayeke tî [[Aêropa]].,Bosnïi na Herzegovînni yeke sêse nî ayeke tî Aêropa,Bosnïi na Herzegovînni yeke sêse nî ayeke tî Aêropa
Tî lo likodoro Sarayevo.,Tî lo likodoro Sarayevo,Tî lo likodoro Sarayevo
"Bianca Byington ([[Rio de Janeiro]], 23 october 1966) est un acttrice brésilien.",Bianca Byington Rio de Janeiro october est un acttrice brésilien,Bianca Byington Rio_de_Janeiro october est un acttrice brésilien
Sepë,Sepë,Sepë
횚kp척,횚kp척,횚kp척
Gbängä,Gbängä,Gbängä
[[Ngende]] / Pëpë,Ngende Pëpë,Ngende Pëpë
S챗nd창tongo yeke b창 na ndo t챦 mb챗n챤 ndagigi.,S챗nd창tongo yeke b창 na ndo t챦 mb챗n챤 ndagigi,S챗nd창tongo yeke b창 na ndo t챦 mb챗n챤 ndagigi
N챤 nz철n챤 ahon b채ng철 na lege ti mb챗n챤 masin챦.,N챤 nz철n챤 ahon b채ng철 na lege ti mb챗n챤 masin챦,N챤 nz철n챤 ahon b채ng철 na lege ti mb챗n챤 masin챦
"[[Lâ]] ☉, [[Nze]] ☾, pälänête (Mercure ☿, Vénus ♀, [[Sêse]] 🜨, Mars ♂, Jupiter ♃, Saturne ♄, Uranus ⛢, Neptune ♆).",Lâ ☉ Nze ☾ pälänête Mercure ☿ Vénus ♀ Sêse 🜨 Mars ♂ Jupiter ♃ Saturne ♄ Uranus ⛢ Neptune ♆,Lâ ☉ Nze ☾ pälänête Mercure ☿ Vénus ♀ Sêse 🜨 Mars ♂ Jupiter ♃ Saturne ♄ Uranus ⛢ Neptune ♆
Sêse ayeke ôko tî pälänête sô ayeke tambûla kerebende na terê tî lâ.,Sêse ayeke ôko tî pälänête sô ayeke tambûla kerebende na terê tî lâ,Sêse ayeke ôko tî pälänête sô ayeke tambûla kerebende na terê tî lâ
K철d철r철s챗se t챤 Ind챦i yeke s챗se n챤 ayeke.,K철d철r철s챗se t챤 Ind챦i yeke s챗se n챤 ayeke,K철d철r철s챗se t챤 Ind챦i yeke s챗se n챤 ayeke
T챤 lo likodoro New Delhi.,T챤 lo likodoro New Delhi,T챤 lo likodoro New Delhi
Nze tî ngu na yeke baleoko na osse:,Nze tî ngu na yeke baleoko na osse,Nze tî ngu na yeke baleoko na osse
Sindi / Söngbä,Sindi Söngbä,Sindi Söngbä
Dongö / Ngbe is a species of plant.,Dongö Ngbe is a species of plant,Dongö Ngbe is a species of plant
Tî lo likodoro Zagreb.,Tî lo likodoro Zagreb,Tî lo likodoro Zagreb
"Gautama Buddha (Sanskrit: सिद्धार्थ गौतम; pali: Gautama Buddha), wala lit.",Gautama Buddha Sanskrit सिद्धार्थ गौतम pali Gautama Buddha wala lit,Gautama Buddha Sanskrit सिद्धार्थ गौतम pali Gautama Buddha wala lit
"""Siddharta Gautama"".",Siddharta Gautama,Siddharta Gautama
Laâ wa panzêe na wandarä tî [[Indïi]].,Laâ wa panzêe na wandarä tî Indïi,Laâ wa panzêe na wandarä tî Indïi
Kpakpa,Kpakpa,Kpakpa
Interlingue Y창ng창k철d철r철 yeke y창ng창k철d철r철 t챤 d청n챤a.,Interlingue Y창ng창k철d철r철 yeke y창ng창k철d철r철 t챤 d청n챤a,Interlingue Y창ng창k철d철r철 yeke y창ng창k철d철r철 t챤 d청n챤a
Ngbuta,Ngbuta,Ngbuta
Sib챤ti yeke gbata n챤 ayeke t챤 S챗se t챤 k철m채nd창-k철t채 t챤 Kem철.,Sib챤ti yeke gbata n챤 ayeke t챤 S챗se t챤 k철m채nd창k철t채 t챤 Kem철,Sib챤ti yeke gbata n챤 ayeke t챤 S챗se t챤 k철m채nd창k철t채 t챤 Kem철
Rio de Janeiro yeke village nî ayeke tî Brésil.,Rio de Janeiro yeke village nî ayeke tî Brésil,Rio de Janeiro yeke village nî ayeke tî Brésil
  K철t채 gb채t채 t챤 Bang챤 yeke k철t채 gb채t채 n챤 ayeke t챤 B챗afr챤ka.,K철t채 gb채t채 t챤 Bang챤 yeke k철t채 gb채t채 n챤 ayeke t챤 B챗afr챤ka,K철t채 gb채t채 t챤 Bang챤 yeke k철t채 gb채t채 n챤 ayeke t챤 B챗afr챤ka
Pûpûlenge / [[Motuä]],Pûpûlenge Motuä,Pûpûlenge Motuä
Tî lo likodoro Kampala.,Tî lo likodoro Kampala,Tî lo likodoro Kampala
Kugbë,Kugbë,Kugbë
Kenge,Kenge,Kenge
Hydie Waters (9.11.1987-),Hydie Waters,Hydie Waters
Ngbôlô,Ngbôlô,Ngbôlô
ĂŽngĂ¶ tĂ® ngĂ»,ĂŽngĂ¶ tĂ® ngĂ »,ĂŽngĂ¶ tĂ® ngĂ »
Kpete sömënï,Kpete sömënï,Kpete sömënï
K철d철r철s챗se t챤 S창de (wala K철d철r철s챗se t챤 Ty창de) S창de yeke s챗se n챤 ayeke t챤 Afr챤ka.,K철d철r철s챗se t챤 S창de wala K철d철r철s챗se t챤 Ty창de S창de yeke s챗se n챤 ayeke t챤 Afr챤ka,K철d철r철s챗se t챤 S창de wala K철d철r철s챗se t챤 Ty창de S창de yeke s챗se n챤 ayeke t챤 Afr챤ka
 yeke gbata nî ayeke tî [[Sêse tî kömändâ-kötä tî Bamïngï-Bangoran]].,yeke gbata nî ayeke tî Sêse tî kömändâkötä tî BamïngïBangoran,yeke gbata nî ayeke tî Sêse_tî_kömändâkötä_tî_BamïngïBangoran
횚r척,횚r척,횚r척
S챗se t챤 k철m채nd창-k철t채 t챤 Kem철 yeke s챗se t챤 k철m채nd창-k철t채 n챤 ayeke t챤 B챗afr챤ka.,S챗se t챤 k철m채nd창k철t채 t챤 Kem철 yeke s챗se t챤 k철m채nd창k철t채 n챤 ayeke t챤 B챗afr챤ka,S챗se t챤 k철m채nd창k철t채 t챤 Kem철 yeke s챗se t챤 k철m채nd창k철t채 n챤 ayeke t챤 B챗afr챤ka
Tî lo likodoro Nouakchott.,Tî lo likodoro Nouakchott,Tî lo likodoro Nouakchott
[[Sên]]-ngonda,Sênngonda,Sênngonda
Kengë,Kengë,Kengë
Kôko,Kôko,Kôko
B창l창w창,B창l창w창,B창l창w창
Ëmündâ / Sukûlu,Ëmündâ Sukûlu,Ëmündâ Sukûlu
Venïn,Venïn,Venïn
Ndekêlendê,Ndekêlendê,Ndekêlendê
Tâgba,Tâgba,Tâgba
Los Angeles yeke k철d철r철 n챤 ayeke t챤 창K철d철r철-척ko t챤 Amer챤ka.,Los Angeles yeke k철d철r철 n챤 ayeke t챤 창K철d철r철척ko t챤 Amer챤ka,Los Angeles yeke k철d철r철 n챤 ayeke t챤 창K철d철r철척ko t챤 Amer챤ka
Pigazzano yeke k철d철r철 n챤 ayeke t챤 Ital첫ii.,Pigazzano yeke k철d철r철 n챤 ayeke t챤 Ital첫ii,Pigazzano yeke k철d철r철 n챤 ayeke t챤 Ital첫ii
Büle,Büle,Büle
Monköbö,Monköbö,Monköbö
"Tyra Banxxx (25.01.1985, Los Angeles, California, K.Ô.A -)",Tyra Banxxx Los Angeles California KÔA,Tyra Banxxx Los Angeles California KÔA
K체r체ng체,K체r체ng체,K체r체ng체
Cali Sweets (9.11.1988-).,Cali Sweets,Cali Sweets
Kozonyömö,Kozonyömö,Kozonyömö
Laâ mbênî yêkua köngö ti tene fängö.,Laâ mbênî yêkua köngö ti tene fängö,Laâ mbênî yêkua köngö ti tene fängö
Kogbëne,Kogbëne,Kogbëne
[[Bângi]],Bângi,Bângi
Ngbanga föro,Ngbanga föro,Ngbanga föro
Laâ mbênî zegbe sêse.,Laâ mbênî zegbe sêse,Laâ mbênî zegbe sêse
Tî lo likodoro Bandar Seri Begawan.,Tî lo likodoro Bandar Seri Begawan,Tî lo likodoro Bandar Seri Begawan
Tî lo likodoro Addis Ababa.,Tî lo likodoro Addis Ababa,Tî lo likodoro Addis Ababa
Espany철l Y창ng창k철d철r철 yeke y창ng창k철d철r철 t챤 Esp창nye.,Espany철l Y창ng창k철d철r철 yeke y창ng창k철d철r철 t챤 Esp창nye,Espany철l Y창ng창k철d철r철 yeke y창ng창k철d철r철 t챤 Esp창nye
La창 mb챗n챤 yong척ro Wafr챤ka gia.,La창 mb챗n챤 yong척ro Wafr챤ka gia,La창 mb챗n챤 yong척ro Wafr챤ka gia
Nyama si sembe y챗 te k챘k챘 (koko).,Nyama si sembe y챗 te k챘k챘 koko,Nyama si sembe y챗 te k챘k챘 koko
Perêngê,Perêngê,Perêngê
Wuga is a deer.,Wuga is a deer,Wuga is a deer
