text,text_preprocessed,LEN,label
"Di siensia computacionales ta dirigí e poder di cómputo pa stimula situations di [[mundu]] real, bo mag di un mihó komprenshon pa e problema sientífiko ku regular di matemátika por haya riba su so.",Di siensia computacionales ta dirigí e poder di cómputo pa stimula situations di mundu real bo mag di un mihó komprenshon pa e problema sientífiko ku regular di matemátika por haya riba su so,34,400
Ta un gran kantidat di interes ku a wòrdu tumá e estudio di e lógiko [[regular]] na siglo 20 [[entre]] matemátika i e filosofo ku e argumento di e tera di konhunto i su uza pa e fundeshinan di matemátika.,Ta un gran kantidat di interes ku a wòrdu tumá e estudio di e lógiko regular na siglo entre matemátika i e filosofo ku e argumento di e tera di konhunto i su uza pa e fundeshinan di matemátika,39,246
"Riparabel matemátika i filosofo ku tin ofrenda riba e tereno include: Goto Droga, Giuseppe Piano, George Bola, Art Vermeld, Abraham [[Frances]], David Albert, Beltran Hasseli Fred Whitehead, entre hopi otro.",Riparabel matemátika i filosofo ku tin ofrenda riba e tereno include Goto Droga Giuseppe Piano George Bola Art Vermeld Abraham Frances David Albert Beltran Hasseli Fred Whitehead entre hopi otro,30,468
"Sinembargo, den 1931, ku e poblacion di Curt Gödel e tema di e inkompleto, gran [[parti]] di su esfuerso ta mira debil.",Sinembargo den ku e poblacion di Curt Gödel e tema di e inkompleto gran parti di su esfuerso ta mira debil,21,131
[[E]] prinsipal aunke e sektor regular di konosementu na fini a [[duna]] un lugá importante aunke ta e siensia empíriko.,E prinsipal aunke e sektor regular di konosementu na fini a duna un lugá importante aunke ta e siensia empíriko,20,465
"Di konosementu di suela òf facultad den hopi [[institucion]] ta [[independiente]] di e salú òf di [[ingeniero]], kada un [[di nan]] ta un konosementu pida.",Di konosementu di suela òf facultad den hopi institucion ta independiente di e salú òf di ingeniero kada un di nan ta un konosementu pida,25,63
"Di mas bieu sobrevivi di e institushon ta un italiano ""di [[Akademia]] di Like"" e kiko a ekspandé e aña 1603.",Di mas bieu sobrevivi di e institushon ta un italiano di Akademia di Like e kiko a ekspandé e aña,20,258
"E Nashonal korespondiente di [[Akademia]] di Siensia e datonan di e institucion nan ei ta un kantidat di tera, a kuminsá ku e Bytes Roa Cocari riba e aña 1660 i e [[frances]] ""Akademia duna Sances"" den 1666.",E Nashonal korespondiente di Akademia di Siensia e datonan di e institucion nan ei ta un kantidat di tera a kuminsá ku e Bytes Roa Cocari riba e aña i e frances Akademia duna Sances den,36,116
"di revista Cientifico di konektá i dokumento e resultadonan di e resultá realisa na universidat i varios otro [[institucion]] di resultá, sirbi komo un archivo di registro di konosementu.",di revista Cientifico di konektá i dokumento e resultadonan di e resultá realisa na universidat i varios otro institucion di resultá sirbi komo un archivo di registro di konosementu,29,412
"Di konosementu revista manera ""Na Scientia"", ""Since &amp; Via"", i ""Cientifico [[Amerika]]"" kontrolá e nesesidatnan di un kantidat grandi di estos i promociona un resúmen no tecnica di ons popular di resultá, incluyendo e distinguí descubrimientos i aunke ta determina kampo di resultá.",Di konosementu revista manera Na Scientia Since amp Via i Cientifico Amerika kontrolá e nesesidatnan di un kantidat grandi di estos i promociona un resúmen no tecnica di ons popular di resultá incluyendo e distinguí descubrimientos i aunke ta determina kampo di resultá,43,246
"E resiente esfuerso pa identifica òf eskolar di vínkulo entre e konosementu i e no en cientifico di disiplina manera e [[literatura]] òf mas den konkreto, buki di poesia, include di ""Skirbi Creativo di e Konosementu"" di rekurso desarrollados kla di e Rol Bòm Literario.",E resiente esfuerso pa identifica òf eskolar di vínkulo entre e konosementu i e no en cientifico di disiplina manera e literatura òf mas den konkreto buki di poesia include di Skirbi Creativo di e Konosementu di rekurso desarrollados kla di e Rol Bòm Literario,45,186
"[./Science#cite_note-74 [laar a apa 15]] Por ehèmpel, Cristina Ad (1847-1930) a kapas pa drenta den un programa di Doctor, manera ""C. Ad""; Christina ""[[Cita]]"" Ad kompleto e rekisito ta 1882, abvo su grado solamente den 1926, despues di un karera e ta ekstendé e labra di lógiko (wak mesa di bèrdat), e vishon di koló i e sicologia.",Sciencecite_note laar a apa Por ehèmpel Cristina Ad a kapas pa drenta den un programa di Doctor manera C Ad Christina Cita Ad kompleto e rekisito ta abvo su grado solamente den despues di un karera e ta ekstendé e labra di lógiko e vishon di koló i e sicologia,50,246
Di traha eksistí investigadornan distinguí manera [[Ludwig Wittgenstein]] i Charla Zonder Parke.,Di traha eksistí investigadornan distinguí manera Ludwig_Wittgenstein i Charla Zonder Parke,11,114
"mas di mitar di nobo biólogos ta hende muhé, miéntras ku e 80% di Doctor den físiko a wòrdu [[duna]] na hòmbernan.",mas di mitar di nobo biólogos ta hende muhé miéntras ku e di Doctor den físiko a wòrdu duna na hòmbernan,21,193
"E manetas ta kere ku e ta e resultado di kultura na lugá di un into diferensia entre e sekos, i algun experiences tin demostrá ku bo mayornan reo i splika [[mas]] chikitu ku na kisas a pidi konsiderá mas hundu i, lógicamente.",E manetas ta kere ku e ta e resultado di kultura na lugá di un into diferensia entre e sekos i algun experiences tin demostrá ku bo mayornan reo i splika mas chikitu ku na kisas a pidi konsiderá mas hundu i lógicamente,43,389
"Den e promé [[parti]] di siglo 21, di estudio uní, e muhénan general di 50,3% di e titulo di permiso, e 45,6% di maestra, i e 40,7% di Doctor den konosementu i ingeniero di tera ku e muhénan ku kas mas di mitar di nan tret di tres kunukunan: Sicologia (rònt di e 70%), [[Ciencia Social]] (di 50%) i e Biologia (50-60%).",Den e promé parti di siglo di estudio uní e muhénan general di di e titulo di permiso e di maestra i e di Doctor den konosementu i ingeniero di tera ku e muhénan ku kas mas di mitar di nan tret di tres kunukunan Sicologia Ciencia Social i e Biologia,51,128
"Tabata e polítika tin influido na esaki den e obranan publica i e konosementu pa milnan di aña, bo date na e falta di desaster di Most, e inspiró di estudio di e lógiko pa e periodo di Shen Eskala di Pensamentu, i e estudio di e fortifikashon defensa durante e periodo di Estudio ambiente di [[China]].",Tabata e polítika tin influido na esaki den e obranan publica i e konosementu pa milnan di aña bo date na e falta di desaster di Most e inspiró di estudio di e lógiko pa e periodo di Shen Eskala di Pensamentu i e estudio di e fortifikashon defensa durante e periodo di Estudio ambiente di China,57,86
"Di [[Gran Bretaña]], e aprobashon gubernamental di e Real Totalmente den e siglo 17 rekonosí un komunidat sientífiko ku ei pa e dia aki.",Di Gran_Bretaña e aprobashon gubernamental di e Real Totalmente den e siglo rekonosí un komunidat sientífiko ku ei pa e dia aki,22,8
"E profeshonalisashon di konosementu, ta kuminsá den e siglo 19, pa un [[parti]] a habilidat pa e kreashon di organisacion sientífiko manera di [[Akademia]] Nashonal di Siensia, e Case Wilhelm Instituto, i e estado di esaki na e universidat di nan respektivo nashonnan.",E profeshonalisashon di konosementu ta kuminsá den e siglo pa un parti a habilidat pa e kreashon di organisacion sientífiko manera di Akademia Nashonal di Siensia e Case Wilhelm Instituto i e estado di esaki na e universidat di nan respektivo nashonnan,42,128
"Vannevar Bus, dirigèntnan di e Ofisina di Resultá Sientífiko i Desaroyo na e [[mando]] di Estudio uní, e recurso di e Fundashon Nashonal di Konosementu, skirbi den juli 1945, den e ""di Konosementu tin un preokupashon di gobernashon"".",Vannevar Bus dirigèntnan di e Ofisina di Resultá Sientífiko i Desaroyo na e mando di Estudio uní e recurso di e Fundashon Nashonal di Konosementu skirbi den juli den e di Konosementu tin un preokupashon di gobernashon,37,412
"John [[Hage]], Chris Many, i e investigadornan di estudio uní i [[Canada]] tin eskrito e Siguransa Cientifico di e Argumento di e Metodo (Status), kaminda e ta un organisacion òf tin dank ta hasi ku su úniko meta pone bo ta duda e sosten di konosementu pasobra ta di konflikto ku agenda polítika.",John Hage Chris Many i e investigadornan di estudio uní i Canada tin eskrito e Siguransa Cientifico di e Argumento di e Metodo kaminda e ta un organisacion òf tin dank ta hasi ku su úniko meta pone bo ta duda e sosten di konosementu pasobra ta di konflikto ku agenda polítika,52,274
"Jan Amabel i microbiólogo [[Aleu]] Verso tin eskrito ""entre bon ""gabamentu"" mi ta utilisá na e polítika, spesialmente den e robes, kaminda e polítiko marka di su position di un manera ku e ta hasi ku e hendenan ta sinti bon di sosten di desakuèrdo polítika, inkluso ora di eksponí sientífiko ta demostrá ku no tin mester di preokupá òf no no mester di un kambio drastico di e programa aktual.",Jan Amabel i microbiólogo Aleu Verso tin eskrito entre bon gabamentu mi ta utilisá na e polítika spesialmente den e robes kaminda e polítiko marka di su position di un manera ku e ta hasi ku e hendenan ta sinti bon di sosten di desakuèrdo polítika inkluso ora di eksponí sientífiko ta demostrá ku no tin mester di preokupá òf no no mester di un kambio drastico di e programa aktual,71,86
E [[filosofia]] ta e konosementu.,E filosofia ta e konosementu,5,248
"E trabou di sientífiko normalmente ta duna por sinta un multitut grandi supuesto basico e ta [[wèl]] pa hustifiká e metodo sientífiko: (1) bo no tin un aktua obhetivo i compania pa tur adorashon di barbados; (2) ku e meta, e aktua ta regla na leinan natural; (3) e leinan [[aki]] por ta revelá pa medio di conservacion sistemátiko i e experimental.",E trabou di sientífiko normalmente ta duna por sinta un multitut grandi supuesto basico e ta wèl pa hustifiká e metodo sientífiko bo no tin un aktua obhetivo i compania pa tur adorashon di barbados ku e meta e aktua ta regla na leinan natural e leinan aki por ta revelá pa medio di conservacion sistemátiko i e experimental,59,377
E herencia pa e teoria sientífiko mester bai no representante metafísica di aktua ku e konosé manera [[reino]].,E herencia pa e teoria sientífiko mester bai no representante metafísica di aktua ku e konosé manera reino,18,247
"Por ta contacto ku e at en [[reino]], bon bista di e éksito di konosementu no ta dependé di e ta preis di entidad no overval, manera e lacroes.",Por ta contacto ku e at en reino bon bista di e éksito di konosementu no ta dependé di e ta preis di entidad no overval manera e lacroes,29,128
"Un forma di at en [[reino]] , e delito, e herencia di e mente òf konsenshi ta e otro básiko di siensia, i ku kada mente generá su mes aktua.",Un forma di at en reino e delito e herencia di e mente òf konsenshi ta e otro básiko di siensia i ku kada mente generá su mes aktua,29,402
"[./Science#cite_note-91 [laar a apa 16]] un delito vishon di [[mundu]], loke nan ta sigur pa un mente mi no mester ta bèrdat na otro mente.",Sciencecite_note laar a apa un delito vishon di mundu loke nan ta sigur pa un mente mi no mester ta bèrdat na otro mente,24,79
"Di mas popular na e servisio ta e imperio,[./Science#cite_note-Galileo1638-92 [laar a apa 17]] , ku ta sostené e konosementu ta krea pa un proseso na limpia e conservacion i ku e teoria sientífiko ta e resultado di generacion di [[aki]] servisionan.",Di mas popular na e servisio ta e imperioSciencecite_noteGalileo laar a apa ku ta sostené e konosementu ta krea pa un proseso na limpia e conservacion i ku e teoria sientífiko ta e resultado di generacion di aki servisionan,39,128
"E imperio e tin mantené di contact ku e [[nacional]], e servisio cordialmente society ku Diskurso, ku ta sostené e konosementu ta krea pa e intento hende, no por di conservacion.",E imperio e tin mantené di contact ku e nacional e servisio cordialmente society ku Diskurso ku ta sostené e konosementu ta krea pa e intento hende no por di conservacion,31,40
"[[nacional]] Krio ta un contact di siglo 20 di aserkamentu di e konosementu, defini desde promé biaha pa e Antraco en filosofo [[Britániko]] Call Paper.",nacional Krio ta un contact di siglo di aserkamentu di e konosementu defini desde promé biaha pa e Antraco en filosofo Britániko Call Paper,24,186
"Paper ademas, a bisa ku ningun tin un metodo [[mundial]], no spesífiko pa konosementu: e metodo negativo pa e critica, e ensayo i eror.",Paper ademas a bisa ku ningun tin un metodo mundial no spesífiko pa konosementu e metodo negativo pa e critica e ensayo i eror,24,465
"Banda di instrumento ta e imperio konstruktivo, segun e [[kiko]] e sekretario ofisial na e éksito na un tera sientífiko ta si ta ku ta bisa di e overval di entidad, ta bèrdat.",Banda di instrumento ta e imperio konstruktivo segun e kiko e sekretario ofisial na e éksito na un tera sientífiko ta si ta ku ta bisa di e overval di entidad ta bèrdat,33,274
"Por último, un enfoque sita den fini na bringamentu di escepticismo sientífiko den kontra di [[polémica]] [[movimento]] gusta ""konosementu di kreashon"" bo ta di naturalesa meteorológiko.",Por último un enfoque sita den fini na bringamentu di escepticismo sientífiko den kontra di polémica movimento gusta konosementu di kreashon bo ta di naturalesa meteorológiko,26,186
"Su ekselensia punto ta ku e diferensia [[entre]] yu di tera i ta sentral, e splicacion mester ta realisa i pa konosementu mester ta rotundo metodologia natural splicacion.",Su ekselensia punto ta ku e diferensia entre yu di tera i ta sentral e splicacion mester ta realisa i pa konosementu mester ta rotundo metodologia natural splicacion,28,246
"[./Science#cite_note-102 [laar a apa 18]] [[Pa]] restricción ta netamente metodologia ([[mas]] ku antologia) ta nifiká ku e konosementu ei e mester konsiderá na splicacion sentral di su mes, sinembargo no debenan mester tin ta equivocado.",Sciencecite_note laar a apa Pa restricción ta netamente metodologia ta nifiká ku e konosementu ei e mester konsiderá na splicacion sentral di su mes sinembargo no debenan mester tin ta equivocado,31,40
Di naturalesa meteorológiko sostené pa outéntiko di konosementu di e nesesidatnan e kumplimentu estrecho di empíriko di estudio i e certificacion [[independiente]] manera un proseso pa eskolar directamente i evaluashon di splicacion di e overval di e fenómeno.,Di naturalesa meteorológiko sostené pa outéntiko di konosementu di e nesesidatnan e kumplimentu estrecho di empíriko di estudio i e certificacion independiente manera un proseso pa eskolar directamente i evaluashon di splicacion di e overval di e fenómeno,38,412
"Di ousensia na aki normal, e argumentonan di outoridat, e parsialidat di estudio internacional i otro [[commons]] gabamentu ta sito vishonnan riba e partido di naturalesa meteorológiko manera karakterístiko na e no en konosementu di krisis.",Di ousensia na aki normal e argumentonan di outoridat e parsialidat di estudio internacional i otro commons gabamentu ta sito vishonnan riba e partido di naturalesa meteorológiko manera karakterístiko na e no en konosementu di krisis,36,128
