text,text_preprocessed,LEN,label
"[[Grès antik]]-a, Ronm antik-a, Bizans, òksidan médjéval épi modèrn, men osi di [[Lanmérik]] prékolonbyen oben [[Lazi]], sa tout marké pa lenpòrtans di èspò.",Grès_antika Ronm antika Bizans òksidan médjéval épi modèrn men osi di Lanmérik prékolonbyen oben Lazi sa tout marké pa lenpòrtans di èspò,22,224
"Nosyon-an di ""révolisyon syantifik"", poté notaman pa [[Alexandre Koyré]], [[Herbert Butterfield]] ké Thomas Kuhn, té ka fè lòbjè di roun sèrten nonm di kritik, [[pas]] li ka enpliké oun riptir total ké savwar ansyen-yan, an bazan so kò asou imaj-a di roun Mwayen-Laj òbskirantis opozé à roun lepòk modèrn briyant é détaché di rélijyon-an.",Nosyonan di révolisyon syantifik poté notaman pa Alexandre_Koyré Herbert Butterfield ké Thomas Kuhn té ka fè lòbjè di roun sèrten nonm di kritik pas li ka enpliké oun riptir total ké savwar ansyenyan an bazan so kò asou imaja di roun MwayenLaj òbskirantis opozé à roun lepòk modèrn briyant é détaché di rélijyonan,53,270
"An chimi, oun disèl sa roun konpozé yonik ki konpozé di kasyon é d'anyon ki ka fòrmé roun prodjwi [[nét]] é san charj [[nèt]].",An chimi oun disèl sa roun konpozé yonik ki konpozé di kasyon é danyon ki ka fòrmé roun prodjwi nét é san charj nèt,24,211
"Labyè-a sa roun bwason ki òbténi pa fèrmantasyon akoolik di roun mou di prodjwi véjétal amylasé [[tèl]] ki lòrj-a, mi-a, douri-a (saké), bannann-an, mannyòk... Sa mou sa òbténi à isou-a di roun étap enpòrtant di fabrikasyon-an di labyè-a, brasaj-a, opérasyon à lorijin-an dé vokab brasò ké brasri.",Labyèa sa roun bwason ki òbténi pa fèrmantasyon akoolik di roun mou di prodjwi véjétal amylasé tèl ki lòrja mia douria bannannan mannyòk Sa mou sa òbténi à isoua di roun étap enpòrtant di fabrikasyonan di labyèa brasaja opérasyon à lorijinan dé vokab brasò ké brasri,46,108
[[A]] pli ansyenn bwéson alkoolizé ki konnèt o monn ké bwéson-an pli konsomé-a aprè dilo-a ké té-a.,A pli ansyenn bwéson alkoolizé ki konnèt o monn ké bwésonan pli konsoméa aprè diloa ké téa,17,168
Òrganizasyon mondjal di santé ([[OMS]]) ka roukonnèt dipi 1978 alkolism-an kou roun maladi é ka défini li kou dé « troub mantal ké troub di konpòrtman » ki lyé à enjésyon frékant d'alkool étilik.,Òrganizasyon mondjal di santé ka roukonnèt dipi alkolisman kou roun maladi é ka défini li kou dé « troub mantal ké troub di konpòrtman » ki lyé à enjésyon frékant dalkool étilik,32,193
"[[À]] lorijin-an, tèrm-an « pil » té ka dézigné oun dispozitif envanté pa savan italyen-an [[Alessandro Volta]], ki konpozé di roun anpilman di rondèl di Dé métal diféran, ki séparé pa dé fét enprégné di roun élèktrolit.",À lorijinan tèrman « pil » té ka dézigné oun dispozitif envanté pa savan italyenan Alessandro Volta ki konpozé di roun anpilman di rondèl di Dé métal diféran ki séparé pa dé fét enprégné di roun élèktrolit,37,78
"[[Pa]] ègstansyon, mo-a « pil » ka dézigné tout batri monoblòk.",Pa ègstansyon moa « pil » ka dézigné tout batri monoblòk,11,118
"[[Annan]] sa définisyon [[trè]] entchwitiv, nosyon-an di « aproché so kò » ka rété à défini ké présizyon.",Annan sa définisyon trè entchwitiv nosyonan di « aproché so kò » ka rété à défini ké présizyon,18,118
"Si, à partir di roun sèrten ran, tèrm-yan di swit sa osi pròch ki nou lé di roun valò [[L]], nou ka di ki limit-a di laswit-a sa [[L.]] Nosyon-an di proksimité sa lyannen à roun distans ki annan ℝ sa défini pa valò absoli-a di roun diférans, mè sa nosyon pouvé jénéralizé so kò à tout lèspas métrik.",Si à partir di roun sèrten ran tèrmyan di swit sa osi pròch ki nou lé di roun valò L nou ka di ki limita di laswita sa L Nosyonan di proksimité sa lyannen à roun distans ki annan ℝ sa défini pa valò absolia di roun diférans mè sa nosyon pouvé jénéralizé so kò à tout lèspas métrik,59,108
"Tèrm libèrtèr-a, souvan itilizé kou sinonim, sa roun néyolojism kréyé an 1857 pa [[Joseph Déjacque]] pou ranfòrsé karaktèr égalitèr-a.",Tèrm libèrtèra souvan itilizé kou sinonim sa roun néyolojism kréyé an pa Joseph_Déjacque pou ranfòrsé karaktèr égalitèra,17,142
"Lachin, an fòrm lonng répiblik popilèr di Lachin (oben Répiblik popilèr di Lachin, RPL, chinwè senplifyé : 中华人民共和国 ; chinwè tradisyonnèl : 中華人民共和國 ; pinyin : Zhōnghuá Rénmín Gònghéguó, prounonsé [tʂʊŋ˥xua˧˥ɻən˧˥mɪn˧˥kʊŋ˥˩xə˧˥kuɔ˧˥]), pafwè aplé Lachin popilèr, sa roun péy di [[Lazi]] di Lès.",Lachin an fòrm lonng répiblik popilèr di Lachin pafwè aplé Lachin popilèr sa roun péy di Lazi di Lès,19,125
"[[Lò]] li ka anvizajé létablisman di roun répiblik, [[Sun Yat-sen]] ké so konpangnon-yan pa té lé roupran tèrm-an « zhōngguó », poutan kouran, [[pas]] li té anplwayé pa pwisans ògsidantal-ya ; yé té lé òkò mwen di « Shina » (支那), tèrm rédigtò itilizé pa Japonnen-yan pannan lagèr sino-japonnen-yan, ki enprégné di kòlonnyalism, ki nou ka routrouvé annan tranzagsyon chinwè di Lendochin ([[印度支那]], [[Yìndù]] zhīnà).",Lò li ka anvizajé létablisman di roun répiblik Sun Yatsen ké so konpangnonyan pa té lé roupran tèrman « zhōngguó » poutan kouran pas li té anplwayé pa pwisans ògsidantalya yé té lé òkò mwen di « Shina » tèrm rédigtò itilizé pa Japonnenyan pannan lagèr sinojaponnenyan ki enprégné di kòlonnyalism ki nou ka routrouvé annan tranzagsyon chinwè di Lendochin,60,270
"Dipi Néyolitik-a té ka ègzisté atè [[Lachin]], tchèk sosyété òrgannizé sédantèr ki té ka pratiké lagrikiltir ké lélvaj.",Dipi Néyolitika té ka ègzisté atè Lachin tchèk sosyété òrgannizé sédantèr ki té ka pratiké lagrikiltir ké lélvaj,18,219
[[Kiltir]]-a di douri ka aparèt bò'd 5000 anv.,Kiltira di douri ka aparèt bòd anv,7,225
[[J.-K.]] Byen ki tchèk lòbjè té fika trouvé asou sit-a di kiltir Majiayao (ant 2300 ké 2700 anv.,JK Byen ki tchèk lòbjè té fika trouvé asou sita di kiltir Majiayao ant ké anv,16,299
"[[J.-K.]]), li sa jénéralman admèt ki laj di bronz koumansé atè [[Lachin]] òbò di 2100 anv.",JK li sa jénéralman admèt ki laj di bronz koumansé atè Lachin òbò di anv,15,172
"[[J.-K.]], pannan dinasti-a di [[Xia]].",JK pannan dinastia di Xia,5,226
[[Men]] a anba dinasti-a di Shang (di 1766 à 1122 anv.,Men a anba dinastia di Shang di à anv,9,71
Listwè di répiblik popilèr di [[Lachin]].,Listwè di répiblik popilèr di Lachin,6,227
"An 1949, Kouminis-ya ka achvé di pran kontròl-a di [[Lachin]] kontinantal-a (ki ka achvé an 1950 yé konkèt pa sa-a di zilé di [[Hainan]]), ki ka mété finisman bay roun lonng péryòd di lagèr sivil kont gouvèlman-an di [[Kuomintang]] ké mòrsèlman politik.",An Kouminisya ka achvé di pran kontròla di Lachin kontinantala ki ka mété finisman bay roun lonng péryòd di lagèr sivil kont gouvèlmanan di Kuomintang ké mòrsèlman politik,28,78
"1é ògtòb, [[Mao Zedong]] ka proklanmen asou laplas [[Tian'anmen]], atè [[Péken]], fondasyon-an di répiblik popilèr di [[Lachin]], ki ka sigsédé répiblik-a di [[Lachin]].",é ògtòb Mao_Zedong ka proklanmen asou laplas Tiananmen atè Péken fondasyonan di répiblik popilèr di Lachin ki ka sigsédé répiblika di Lachin,22,165
"Patizan Kuomintang-yan ka roupliyé yékò annan zilé di [[Taywann]], ké tchèk zilé di [[Fujian]], koté ka mentni sokò roun gouvèlman ki toujou ka rouvandiké lapélasyon-an di répibliik di [[Lachin]].",Patizan Kuomintangyan ka roupliyé yékò annan zilé di Taywann ké tchèk zilé di Fujian koté ka mentni sokò roun gouvèlman ki toujou ka rouvandiké lapélasyonan di répibliik di Lachin,29,329
"Gouvèlman-an ki bazé atè [[Taywan]] sa inisyalman sèl Léta chinwè ki roukonnèt pa péy ògsidantal-ya, é ka konsèrvé syèj-a di [[Lachin]] bò [[ONU]]-a. Jéyografi ké klima.",Gouvèlmanan ki bazé atè Taywan sa inisyalman sèl Léta chinwè ki roukonnèt pa péy ògsidantalya é ka konsèrvé syèja di Lachin bò ONUa Jéyografi ké klima,26,219
"[[Lachin]]-an sa 3è oben 4è péy ki pli gran-an di monn-an apré Larisi, [[Kannanda]] é, soulon métòd-a di kalkil ki itilizé, [[Létazini]]-ya (ki ka enkli Lalaska).",Lachinan sa è oben è péy ki pli granan di monnan apré Larisi Kannanda é soulon métòda di kalkil ki itilizé Létaziniya,22,78
"Si nou ka pran an kont rounso sipèrfisi térès-a (san [[lak]] ké larivyè), [[Lachin]]-an sa 2e péy ki pli gran apré Larisi-a.",Si nou ka pran an kont rounso sipèrfisi térèsa Lachinan sa e péy ki pli gran apré Larisia,18,172
"[[Lachin]]-an sa sitchwé an mimisouk di [[Lazi]] é ka posédé 14 péy vwézen, sa ki ka fè di li, kou Larisi, Léta ki gangnen plis di vwézen annan monn-an.",Lachinan sa sitchwé an mimisouk di Lazi é ka posédé péy vwézen sa ki ka fè di li kou Larisi Léta ki gangnen plis di vwézen annan monnan,28,44
"[[So]] vwézen-yan sa : [[Viêt Nam]], [[Laos]], Birmanni, [[Lenn]], [[Bhoutan]], [[Népal]], [[Pakistan]], Lòfgannistan, [[Tadjikistan]], [[Kirghizistan]], [[Kazakhstan]], Larisi, [[Mongoli]] ké [[Koré di Nò]].",So vwézenyan sa Viêt Nam Laos Birmanni Lenn Bhoutan Népal Pakistan Lòfgannistan Tadjikistan Kirghizistan Kazakhstan Larisi Mongoli ké Koré di Nò,21,336
"[[Lachin]] ganyen roun frontchè térès total di 22 117 km, ki pi gran-an di monn.",Lachin ganyen roun frontchè térès total di km ki pi granan di monn,13,309
"[[Lachin]]-an ka posédé égalman dé frontchè maritim ké [[Koré di Sid]], [[Japon]] ké [[Filipin]]-yan.",Lachinan ka posédé égalman dé frontchè maritim ké Koré di Sid Japon ké Filipinyan,14,228
"An sa ki ka konsèrnen rézilta èspòrtif, [[Lachin]]-an sa atchwèlman dézyenm nasyon-an dèyè [[Létazini]]-ya.",An sa ki ka konsèrnen rézilta èspòrtif Lachinan sa atchwèlman dézyenm nasyonan dèyè Létaziniya,14,219
"[[Annan]] Jé olenpik di lété di 2008, [[Lachin]]-an ka tèrminen pou pronmyé fwè-a an pik di klasman di méday dilò, divan [[Létazini]]-ya (épi dézyenm pou nonm total-a di méday).",Annan Jé olenpik di lété di Lachinan ka tèrminen pou pronmyé fwèa an pik di klasman di méday dilò divan Létaziniya,21,324
Répiblik popilèr di [[Lachin]]-an [[gen]] pou kòd :,Répiblik popilèr di Lachinan gen pou kòd,7,229
"[[Fiodor Mikhaïlovitch Dostoïevski]] (an ris : [[Фёдор Михайлович Достоевский]], [ˈfʲɵdər mʲɪˈxajləvʲɪtɕ dəstɐˈjɛfskʲɪj] ) sa roun markè-palò ris, né à [[Moscou]] lou 30 òktòb 1821 (11 novanm 1821 andan kalandriyé grégoryen) é mò à [[Saint-Pétersbourg]] lou 28 janvyé 1881 (9 févriyé 1881 andan kalandriyé grégoryen).",Fiodor_Mikhaïlovitch_Dostoïevski sa roun markèpalò ris né à Moscou lou òktòb é mò à SaintPétersbourg lou janvyé,16,264
"[[A]] osi pronmyé mwa di prentan annan lémisfè nò (ékinòks gen lyé 19, 20 oben 21 mars).",A osi pronmyé mwa di prentan annan lémisfè nò,9,59
"[[O]] koumansman di kalandriyé romen, mwa di mars té pronmyé di lannen ([[Ovide]], Les Fastes I-30) [[pas]] routour dé bèl jou ka marké koumansman di péryòd di lagèr.",O koumansman di kalandriyé romen mwa di mars té pronmyé di lannen pas routour dé bèl jou ka marké koumansman di péryòd di lagèr,24,324
"[[So]] non ka vini alò  di laten Martius, non ki bay pou sa mwa pa Romen-yan an lonò di bondjé Mars, bondjé di lagèr.",So non ka vini alò di laten Martius non ki bay pou sa mwa pa Romenyan an lonò di bondjé Mars bondjé di lagèr,24,172
"[[J.- K.]] Soupannan, lannen romen-yan sa idantifyé pa Dé konsoul, ki ka pran yé fonksyon 1é mè é 15 mars anvan 153 anv.",J_K Soupannan lannen romenyan sa idantifyé pa Dé konsoul ki ka pran yé fonksyon é mè é mars anvan anv,20,324
"Janvyé sa prémyé [[mwa]] di sé [[kalandriyé]] grégoryen é julyen, li sa osi oun di sé sèt mwa ki ka posédé 31 jou.",Janvyé sa prémyé mwa di sé kalandriyé grégoryen é julyen li sa osi oun di sé sèt mwa ki ka posédé jou,22,324
[[Alphonse III]] ka roujété Maures rò di Portigal.,Alphonse_III ka roujété Maures rò di Portigal,7,281
"Vajrayāna (sanskrit : वज्रयान) sa roun fòrm di bouddhism d'orijin endjenn, nonmen osi bouddhism tantrik, don sèrten prensip ka swiv bouddhism [[mahāyāna]].",Vajrayāna sa roun fòrm di bouddhism dorijin endjenn nonmen osi bouddhism tantrik don sèrten prensip ka swiv bouddhism mahāyāna,19,336
"[[O]] [[Tibet]], vajrayāna é bön, rélijyon lokal, sa yé osi enfliyansé yé kò résiprokman.",O Tibet vajrayāna é bön rélijyon lokal sa yé osi enfliyansé yé kò résiprokman,14,296
[[So]] non sanskrit ki ka signifyé « véyikil » (yâna) di djanman oben adamantin (vajra).,So non sanskrit ki ka signifyé « véyikil » di djanman oben adamantin,13,200
Mizour fizik-a ka vizé à roun kominikasyon présiz [[à propos]] di roun lòbjè.,Mizour fizika ka vizé à roun kominikasyon présiz à_propos di roun lòbjè,12,35
"Lannen 2016 sa, annan kalandriyé grégoryen, oun lannen bisekstil ki ka koumansé oun [[vandrédi]].",Lannen sa annan kalandriyé grégoryen oun lannen bisekstil ki ka koumansé oun vandrédi,13,155
"Li ka dézigné processus-a d'entégrasyon dé [[marché]] é di rapròchman dé wonm ki ka rézilté notaman di libéralizasyon-an dé échanj, di dévlopman dé mwayen di transpò di moun ké di marchandiz, é dé routonbé dé tèknoloji di enfòrmasyon-an é di kominikasyon-an à léchèl planétèr-a.",Li ka dézigné processusa dentégrasyon dé marché é di rapròchman dé wonm ki ka rézilté notaman di libéralizasyonan dé échanj di dévlopman dé mwayen di transpò di moun ké di marchandiz é dé routonbé dé tèknoloji di enfòrmasyonan é di kominikasyonan à léchèl planétèra,44,240
"[[Yangzi Jiang]] (chinwa senplifyé : [[扬子江]] ; chinwa tradisyonèl : [[揚子江]] ; pinyin : [[Yángzǐ Jiāng]] ; Wade : Yang²-tzu³ Chiang¹ ; EFEO : Yang-tseu Kiang ; kantinè Jyutping : Joeng⁴-zi² Gong¹ ; litéralman : « flèv [[Yangzi]] ») oben [[Chang Jiang]] (长江 / 長江, [[Chángjiāng]], « long flèv »), sa pli lon flèv d'Azi (6 380 km).",Yangzi_Jiang oben Chang Jiang sa pli lon flèv dAzi,9,280
"An [[Frans]], li sa aplé flèv Blé, [[Yang-Tsé-Kiang]] oben senpman Yang-Tsé.",An Frans li sa aplé flèv Blé YangTséKiang oben senpman YangTsé,11,280
"Di roun débi di 30 000 m3/s, flèv Blé sa trwazyenm pli lon flèv di monn aprè Amazonn ké [[Nil]].",Di roun débi di ms flèv Blé sa trwazyenm pli lon flèv di monn aprè Amazonn ké Nil,18,58
"Oun danbwa oben masif forèstché sa roun étandou bwazé, rélativman gran, konstitchwé di roun oben plizyò pèpman di [[pyébwa]], arbis ké arbiso (fritisé), ké osi ròt plant endijenn asosyé.",Oun danbwa oben masif forèstché sa roun étandou bwazé rélativman gran konstitchwé di roun oben plizyò pèpman di pyébwa arbis ké arbiso ké osi ròt plant endijenn asosyé,28,323
"[[Martin Luther]], né 10 novanm 1483 atè [[Eisleben]], an [[Thuringe]] é mouri 18 févriyé 1546 annan menm lavil-a, sa roun frè augustin téyolijyen, profésò di linivèrsité, inisyatò di [[protèstantism]] ŕ réformatò di [[Légliz]]-a don lidé- ya ka ègzèrsé oun grann enfliyans asou Réform [[protestant]], ki ké chanjé kour-a di sivilizasyon ògsidantal.",Martin_Luther né novanm atè Eisleben an Thuringe é mouri févriyé annan menm lavila sa roun frè augustin téyolijyen profésò di linivèrsité inisyatò di protèstantism ŕ réformatò di Légliza don lidé ya ka ègzèrsé oun grann enfliyans asou Réform protestant ki ké chanjé koura di sivilizasyon ògsidantal,46,337
"Préokipé pa késyon-an di sali, fas à angwas-a di lanmò-a annan ro Mwayen Laj, i ka dékouvri la fòs libératris-a di lafwa-a an [[Jézi]] rousouvè atravè Labib-a annan lépit-a di [[Paul]] o Romen.",Préokipé pa késyonan di sali fas à angwasa di lanmòa annan ro Mwayen Laj i ka dékouvri la fòs libératrisa di lafwaa an Jézi rousouvè atravè Labiba annan lépita di Paul o Romen,33,329
Lannen 2018 sa roun lannen konmin di kalandriyé grégoryen ki ka koumansé oun [[lendi]].,Lannen sa roun lannen konmin di kalandriyé grégoryen ki ka koumansé oun lendi,13,148
"Zépis-ya pouvé fika isou di zékòrs (kannèl), di flèr ([[safran]], klou di jiròf), di féy (té, Ten), di frwi (pwav, aneth, moutard), di boulb (lay, zonyon, jenjanm) oben di grenn (fénouy, koryand).",Zépisya pouvé fika isou di zékòrs di flèr di féy di frwi di boulb oben di grenn,17,306
"Yé sa roun fonksyon di sa sistenm, ki ka dépann dé koòrdoné di lèspas, é évantchwèlman di tan, ki [[gen]] dimansyon-an di roun énèrji é ki sa asosyé à roun fòrs dit konsèrvatris don èsprésyon-an ka anrédjwi so kò pa dérivasyon.",Yé sa roun fonksyon di sa sistenm ki ka dépann dé koòrdoné di lèspas é évantchwèlman di tan ki gen dimansyonan di roun énèrji é ki sa asosyé à roun fòrs dit konsèrvatris don èsprésyonan ka anrédjwi so kò pa dérivasyon,41,108
"Mègsiko (an èspagnòl [[Ciudad de México[sju.ˈða(ð]]) ðe ˈme.xi.ko], eman abréjé [[CDMX]]), sa roun antité fédérativ ké kapital-a di [[Mègsik]].",Mègsiko ðe ˈmexiko eman abréjé CDMX sa roun antité fédérativ ké kapitala di Mègsik,14,281
Pastòrizasyon-an ka tiré so non dé travay di [[Louis Pasteur]] asou èstabilizasyon dé ven o xixe syèk.,Pastòrizasyonan ka tiré so non dé travay di Louis_Pasteur asou èstabilizasyon dé ven o xixe syèk,16,118
"[[Nicolas Appert]] ka mété o pwen é ka pibliyé an 1831 annan so ouvraj ""Le livre de tous les ménages"" roun prosédé di konsèrvasyon dé aliman pa chofaj, notaman dilèt é di labyè.",Nicolas_Appert ka mété o pwen é ka pibliyé an annan so ouvraj Le livre de tous les ménages roun prosédé di konsèrvasyon dé aliman pa chofaj notaman dilèt é di labyè,31,243
